id,rmse_mean,rmse_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,mfcc21_mean,mfcc21_std,mfcc22_mean,mfcc22_std,mfcc23_mean,mfcc23_std,mfcc24_mean,mfcc24_std,mfcc25_mean,mfcc25_std,mfcc26_mean,mfcc26_std,mfcc27_mean,mfcc27_std,mfcc28_mean,mfcc28_std,mfcc29_mean,mfcc29_std,mfcc30_mean,mfcc30_std,mfcc31_mean,mfcc31_std,mfcc32_mean,mfcc32_std,mfcc33_mean,mfcc33_std,mfcc34_mean,mfcc34_std,mfcc35_mean,mfcc35_std,mfcc36_mean,mfcc36_std,mfcc37_mean,mfcc37_std,mfcc38_mean,mfcc38_std,mfcc39_mean,mfcc39_std,mfcc40_mean,mfcc40_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,tonnetz1_mean,tonnetz1_std,tonnetz2_mean,tonnetz2_std,tonnetz3_mean,tonnetz3_std,tonnetz4_mean,tonnetz4_std,tonnetz5_mean,tonnetz5_std,tonnetz6_mean,tonnetz6_std,chroma_cqt_mean,chroma_cqt_std,spectral_contrast_mean,spectral_contrast_std
337762078074998784,0.21889016,0.09124311,2978.887302738442,1041.6812987173364,3219.8061295245957,591.3905380945049,6048.093604247437,2095.004789142752,0.07184762819720546,0.03932320673198952,-95.82322,103.921425,136.14772,29.09422,-37.11549,25.160767,49.42092,17.555477,-11.38604,14.1917305,22.416447,12.205367,-15.883652,11.394136,17.218647,10.671945,-7.920452,8.4998865,5.861629,9.91285,3.6777282,9.042574,4.810812,9.896511,-2.0048757,7.783482,3.2880757,7.3755007,-1.4420109,6.8973055,-0.97256297,6.510623,-0.90117276,6.7233953,-5.942772,7.044302,0.5291375,7.063154,-5.504598,6.299458,1.0119861,8.428779,-6.6743813,6.897673,4.8713007,7.5963936,-0.17753178,7.18741,4.9843054,7.7241254,2.0472128,8.797452,7.3334737,8.228409,-0.44884187,8.475709,-3.5635135,6.779776,-3.170525,6.5797243,-2.695701,6.741475,-0.30395764,6.491643,-0.6939891,5.9652133,5.79849,6.1961694,-0.49924266,6.51441,0.6304329,7.2770643,-4.9788556,6.37468,-0.5490547,7.4981318,-2.4472332,8.852196,0.7156617,6.6763887,0.37198454,0.2580675,0.3667863,0.27482197,0.32549798,0.23845012,0.46063635,0.28743708,0.5557756,0.34162945,0.36845085,0.21341236,0.4641421,0.35655954,0.33424917,0.23745173,0.3972517,0.3111415,0.32629842,0.26500842,0.37194097,0.25790665,0.49967667,0.32226342,0.03617267769847304,0.08925069397891545,-0.13514310640177998,0.10476097339308128,0.050252287782020316,0.12779368499803376,0.010371377438875975,0.1204203687338596,0.0023237216354671797,0.04378315813443308,0.0033157049372881907,0.04189759138587252,0.5215455,0.24559419,22.064570845258462,14.301478040791372
337762103286960128,0.17816985,0.07970664,1666.4709852621838,1182.490209379724,2528.7870524632754,966.2157923946883,3375.4144772411473,2885.7958990272123,0.02684779641966624,0.027698279519064263,-218.7384,77.050476,165.84581,44.82893,9.548703,23.039589,34.328053,20.68817,7.363106,19.661034,19.310766,12.732134,-10.782749,15.518107,5.160674,9.715617,-4.931727,11.057059,-3.020843,10.849923,-1.8586907,9.978394,-2.7115617,9.51982,-7.305906,10.143277,-4.910122,9.510245,-5.697819,10.030376,-4.126347,9.140878,-2.8592935,8.538701,-5.209381,8.674978,2.1925635,8.319466,-2.7469451,7.780925,-3.9256096,9.060975,-8.902687,9.071982,-2.6829367,7.860289,-1.096791,7.9080715,-1.3033184,7.934871,-1.6879561,8.908914,0.19871537,8.2664,1.6739208,7.697832,1.5936975,7.599959,-1.8191136,7.1356797,-2.5833764,7.990251,-3.21302,7.921764,-3.409845,7.4667096,-1.4660293,7.1755643,-3.0022244,7.422096,-3.1026716,8.709582,-4.9860234,8.527299,-2.096103,7.655279,-1.8329827,8.254103,0.62033236,8.85415,0.32112262,0.31295738,0.2600902,0.24843347,0.3435058,0.25166523,0.5025371,0.3531779,0.44406578,0.27034843,0.41022673,0.34012115,0.37735143,0.25496364,0.41306108,0.29254505,0.5050043,0.3795131,0.44566333,0.3469049,0.38958564,0.31174907,0.29749015,0.23962829,-0.25635744192576587,0.18610414761144864,0.0907017213624365,0.18883886199254354,0.06715636474483563,0.22795598068918854,0.1809466056203811,0.20340712502915445,-0.04740429211020712,0.08879831075721042,-0.01891119018483873,0.0786307252301258,0.2784442,0.28595027,24.060259188933387,12.761052004302998
337762125961367552,0.22920652,0.084294125,2965.676369369066,1068.8175070732334,3170.4033660318983,917.6434107662778,6261.468026070822,2640.089383845651,0.07151284017642943,0.0341097243491973,-83.51639,61.538265,145.87431,29.252613,-47.07755,21.570992,45.967014,16.999039,-14.111276,16.697145,19.91185,15.88659,-12.289109,15.123347,16.255201,12.588747,-3.4751112,12.536122,7.298256,12.121172,1.6783116,12.168797,8.357843,10.618296,0.6913987,9.920731,3.121117,8.788232,-4.053958,7.440552,-4.989374,7.1449256,-1.4122176,7.593611,-3.7277095,7.2092733,-0.17086351,7.082506,-8.563232,7.0823007,-0.5594893,7.4758515,-4.1817064,7.1937585,3.9897616,8.086482,-0.66365343,8.060719,1.4316089,9.024786,-3.7343616,8.164696,0.17182463,7.8874006,-2.7650018,7.6699533,-2.3128757,6.4035563,-2.9434383,7.1791515,-2.6984606,7.233462,-0.59582704,6.3004675,-1.4153007,6.183077,-1.2095653,6.247129,-1.9983711,6.377282,1.8536049,6.3314786,-2.508939,5.9859424,-1.5109187,6.552011,-2.3735673,7.381437,1.0847466,6.311556,0.357082,0.2665728,0.41460806,0.30172417,0.37670863,0.2776863,0.41729143,0.27820927,0.5501168,0.35260153,0.47236237,0.2683362,0.53513235,0.33703429,0.39278215,0.2570256,0.42154482,0.31402308,0.35557142,0.2837396,0.36283362,0.28087974,0.42225632,0.31837168,0.07230447157200637,0.09922514223299483,-0.10202349732916927,0.08027852661307959,-0.002885234191781987,0.11882111578287052,0.028781999170002157,0.1103611503539131,0.00867599932868892,0.035658704163864324,0.002066390511331457,0.04267657010789378,0.51254034,0.25418836,21.761085120425488,14.446290311345551
337762136522625024,0.08863092,0.050576657,2438.086841544954,1596.4066426400375,3044.8320496927563,771.0138736201886,4944.456028293919,2959.8791382034055,0.05026633577135809,0.0647013196962994,-244.92691,106.41021,144.84901,41.05381,-12.836142,27.527145,44.116695,19.400862,-3.7264833,18.446312,17.716629,12.732325,-4.1803775,11.851462,10.50071,10.025591,-3.3319683,8.834544,2.2280288,8.168186,-2.9541578,8.99276,-0.99951345,9.333269,-3.8907652,7.5912843,-2.9584591,7.1115127,0.07836392,8.261811,-6.0637074,7.3811126,-3.3332462,6.506526,-4.5148816,6.8436713,-4.006595,7.1537833,-9.788269,7.1935806,-3.9662766,6.938074,-5.005343,6.742068,-3.3785598,7.3718753,-5.223937,7.9906507,-0.5891586,8.0250025,-3.775842,8.077197,-3.6371925,7.1915994,-4.5192323,7.390173,-1.4881208,7.5618463,-2.6215727,7.0103903,-5.141475,6.7724853,-1.9798198,6.173353,-5.0363913,5.5930977,-1.3418071,6.2944283,-1.9761579,7.299537,1.688674,7.0058374,-1.2555169,6.5257993,-1.9274331,6.4332194,-5.560295,6.600338,-5.251744,6.130609,0.35883808,0.23386775,0.45871007,0.31287292,0.45055386,0.27356234,0.49389082,0.31567574,0.49245426,0.26473793,0.5607876,0.2919368,0.5739704,0.3049846,0.4786246,0.29626396,0.41193703,0.29257172,0.38688353,0.25841224,0.45474893,0.30827245,0.3636179,0.25393084,-0.17250736420541424,0.10781664940943853,-0.06581244661087379,0.138611535849876,-0.0012325666633208631,0.2042790621314337,-0.1285459816638719,0.18473013263972443,0.01025234546870667,0.05473068398639069,0.025093378964426358,0.07369417944306998,0.36835584,0.2902628,22.632882938535502,13.7221214120042
337762156466540544,0.19640322,0.090734325,1902.138636794917,1587.547127971647,2800.11511195355,1219.4467448399241,3986.0595926424353,3588.5037187659136,0.03364580356008638,0.057396685800077264,-216.53156,91.07992,151.53899,44.214924,28.238888,26.103409,44.9171,25.8523,4.112382,20.309732,24.429377,14.0038805,-2.4959767,13.072087,14.210436,12.058707,0.19288051,11.663041,9.271356,9.874186,-3.0174577,9.800588,-0.04048385,8.987043,2.3413353,9.372139,2.642812,9.554854,-0.48808295,8.921489,-3.0631058,8.792045,-2.56636,8.173175,-0.64308375,8.203893,-1.0594786,8.858238,-5.290747,8.93979,0.2578273,8.03829,-4.257604,8.853212,3.3933685,7.9534864,-0.84961283,9.035385,1.299599,8.592988,-1.2712364,8.030482,-1.395586,8.96046,-5.432668,9.325026,-3.828781,10.06371,-1.0257598,7.8958163,5.431135,10.085463,9.758364,10.991335,3.5003057,10.297336,-1.1032356,7.595956,-6.873258,7.037754,-6.9907813,9.948406,-4.8284674,11.188864,0.9683723,9.323865,0.2997968,7.447099,1.9338006,8.005775,0.615594,0.34351948,0.5086711,0.2783408,0.45436803,0.29287517,0.4260403,0.26200575,0.47824523,0.27657574,0.5131161,0.32005858,0.43731487,0.24454653,0.52217174,0.28374642,0.47154015,0.22795516,0.47525278,0.30019563,0.46781164,0.27931488,0.4973849,0.25959536,0.0110095419994996,0.11588535968659247,0.1571116708268617,0.10452067934993584,-0.04056758349514149,0.15632511702219107,0.09751076964525131,0.17799093377629144,0.02089897084796366,0.06729193055459079,0.021589788749303142,0.06583460718929159,0.37742174,0.2781188,23.133343401764538,13.447063325558256
337762183905677312,0.12525728,0.06545296,1464.1940418732966,947.3715988047501,2088.5936235746567,772.618390683978,2770.4333255379506,2114.6670654004265,0.03127151248001421,0.02993140812580044,-243.39775,88.44559,180.31586,33.42343,-8.122026,29.317286,28.97936,21.308842,7.640342,18.33983,14.552436,16.481194,-5.933091,16.238935,5.907416,11.68915,4.8967853,11.548343,-3.871016,9.872474,-2.709594,9.156857,-2.5670743,9.284093,-5.876802,9.386654,-7.5278153,9.363471,0.4843662,8.497259,-2.6337094,8.597441,-7.2786665,10.2352915,-2.0423682,8.133582,-0.42335182,8.018333,-7.0810328,9.070181,-4.2312126,8.05876,-2.2392104,8.092939,-1.5523491,8.49492,-3.3561678,8.028321,-1.7243812,7.835577,-0.099690884,8.199766,-1.1939285,9.243022,-0.88028556,8.321831,-0.45325863,8.572893,-2.2951708,7.9619417,-2.4670231,7.518018,-2.8423166,7.9101725,-4.8798847,7.870855,-2.2966895,7.1087213,-0.1815071,7.8641057,0.7968441,8.959281,-0.95822793,8.136214,-2.229796,7.608352,-3.0348392,6.8087635,-2.028489,7.6952577,0.36034796,0.30972,0.3265156,0.24652472,0.46612436,0.29642922,0.53312206,0.34530482,0.42533186,0.26928875,0.38995218,0.32079232,0.3299104,0.2425758,0.3950696,0.30601284,0.38630673,0.29414523,0.3714981,0.26826712,0.45938003,0.33737966,0.37671286,0.2673312,-0.21647688963588244,0.21199523032770776,0.16116931434027285,0.15704733715777938,0.08992888035794545,0.2033853386124822,-0.02848190338207866,0.27048006525957713,-0.00844451564773286,0.1017152130800217,-0.008128944158357552,0.09639652117284929,0.30403098,0.29094404,23.65102076363602,12.476620422793374
337762198380220416,0.26761708,0.089175075,3474.057488398275,1354.9041871879544,3509.8239474008037,718.9497256081365,7270.5357858719435,2558.3840725874898,0.08825569371604286,0.05733721302380905,-63.268513,85.54009,126.832985,30.364738,-38.659435,23.45768,44.769463,19.967478,-15.775895,16.79806,32.943214,13.342364,-16.643187,12.49334,23.632061,10.0567,-8.823648,9.143124,11.894212,9.619376,4.2695465,8.656046,5.7456665,7.816663,-1.592768,7.7932944,4.2535563,7.755738,1.4227161,8.004785,-3.1878603,7.3219347,2.3797839,7.478587,-2.442968,7.4335914,3.551742,8.326738,-2.5312881,8.105359,4.7502794,7.7924113,-3.1264322,7.6203976,6.278423,8.365985,-5.725095,7.757904,-0.45920673,7.510897,-4.733436,7.881062,1.1698521,7.8703628,-0.10200311,7.355545,-0.9889016,7.193223,0.59654874,7.178453,-2.1199114,6.4330096,-2.9480855,7.152018,-5.6534076,7.3967266,-0.7399142,7.284234,-2.8595934,7.4008546,0.4849673,7.015101,-4.50769,9.184654,-1.0744488,9.792255,-4.73565,7.251101,1.4058354,6.1901827,0.35282558,0.26093912,0.41435766,0.2673908,0.545879,0.3353715,0.3846251,0.2465548,0.42943302,0.309058,0.34394377,0.2579042,0.41366,0.26653588,0.5464601,0.33211136,0.3908151,0.2233311,0.5112983,0.3297496,0.3814851,0.2300169,0.4510556,0.30057314,0.16268477943986875,0.1303882198542612,0.06913530723791195,0.09806581588768211,0.024634862061710373,0.10331975388430056,-0.050881696025704526,0.17191854780852087,-0.014424163562168893,0.065460630543243,-0.010651845377534615,0.04777730234677918,0.44661796,0.25562778,22.471736233878545,14.71059782355065
337762224330379264,0.19019103,0.087717466,2599.950723037509,1304.7271782854687,3102.729800840907,849.3374843584212,5528.561800920129,2796.923656444792,0.05282138109745344,0.04349193184966516,-147.69055,106.242035,139.1557,33.765606,-18.80762,30.092144,47.041035,21.037611,-0.083222024,18.159742,26.660986,15.127275,-12.514568,13.035988,19.352768,13.619864,-1.5670624,10.223416,4.6568804,9.5816555,3.6170459,10.40703,-3.9914408,10.324327,-0.8202934,7.9906397,0.9288124,7.8626385,1.8499726,8.194606,-2.0682065,7.329115,3.0792465,7.744886,-4.1745386,7.111742,-1.3905843,7.604476,-3.817034,7.068397,-1.1482664,7.5293665,-4.676581,7.1499367,-1.8924534,8.618574,-5.9477644,7.2564707,-2.2129352,7.572003,-2.4222205,8.030361,-0.55387753,7.706378,-1.966654,7.395866,-4.8444676,7.7530823,0.6719639,7.481186,1.5810777,7.5687165,1.7437608,7.4721217,-0.060564544,7.6852856,0.8427925,7.0641994,-3.645361,6.282322,-4.216399,6.5800033,-5.9377227,6.317151,-2.5807219,6.2230434,-2.364971,5.574056,0.42679164,5.657954,0.6150845,0.33214077,0.46433836,0.23392138,0.4530452,0.29737225,0.3865358,0.24713476,0.434684,0.3085291,0.41791502,0.3140643,0.38675377,0.26337543,0.5113482,0.3200808,0.4549704,0.28260002,0.44978976,0.30900872,0.40711161,0.26019904,0.48097607,0.2635842,0.10503053809094208,0.12848046352920622,0.1591491384734821,0.14785962183392815,-0.013247094968080375,0.17880952463804364,0.07658038973876481,0.1350458829600097,0.0009411332167041149,0.06245681776340605,0.01587725237151639,0.0679459127445531,0.38275266,0.264779,22.664399597168465,14.184727676483956
337762245775855616,0.21388142,0.13203554,3268.0110911510924,1635.9599600025842,3324.9505182182406,947.321198952966,6736.8182705024365,3030.676498329939,0.08210794080791374,0.07137130925605868,-110.324905,94.270775,123.51192,38.71618,-27.380922,25.903189,38.985264,23.51817,-9.707093,21.445543,23.069994,19.323263,-14.835954,15.032732,11.908301,13.61977,-7.0165854,11.450859,5.398592,12.594734,-6.276893,11.493504,2.088897,11.730885,1.8622355,9.143866,1.2639607,11.172858,0.32221285,9.060257,0.52217585,9.218256,-3.3379295,10.011487,-1.7655972,8.310989,5.800162,7.777889,-6.3812604,8.658491,2.6816504,7.8267655,-2.8578215,7.4146905,1.3415676,8.098654,-4.5145655,7.2566657,0.4719179,7.9400344,-0.232192,7.2770762,2.3297555,8.112732,-1.0135063,7.950662,-0.49819803,7.5930686,-2.4459257,7.644803,-3.20181,8.179472,-1.8062844,7.4874825,-1.9580058,6.7882905,2.7555172,6.7493086,-0.026943725,7.6800914,1.4633113,8.010986,-3.5434017,7.1176534,1.7825203,6.666969,1.2431704,6.591783,2.959377,7.0729227,0.48411775,0.32250074,0.42236415,0.28234717,0.437026,0.27436766,0.568408,0.32372335,0.4923229,0.27625504,0.5045183,0.32052985,0.42506513,0.26826563,0.4492117,0.28176847,0.51455337,0.31053108,0.46042997,0.27243316,0.49540925,0.31098747,0.43525687,0.2673205,-0.14077377875456468,0.16090274215184644,0.030287988857041623,0.10450763407137899,0.008011877577833927,0.18719111343502856,0.04999805557880666,0.12296572930885716,-0.012930910279033446,0.05679737168417594,0.017052814256537045,0.07002359901055866,0.47450584,0.29392305,21.59523923489369,14.610025724974523
337762258119692288,0.19482006,0.088973634,2745.1682447164276,1190.4348144802284,3033.22541501085,770.0513942432149,5685.618952440536,2499.8806020489897,0.06647425619366275,0.0461262118202691,-125.39226,95.08343,145.93863,36.896286,-33.486485,24.750418,48.462986,20.749767,-9.407295,19.207602,23.921864,15.431688,-11.317896,14.393305,12.861469,14.54819,-8.555989,10.25991,2.6903052,12.078557,2.7960708,8.78295,0.04429792,9.978261,-1.3833244,8.496193,-2.406441,9.268932,1.5972979,8.374301,-4.907516,7.29122,-2.0342553,7.6212196,-3.3945103,7.3537035,-1.245842,7.4319663,-4.7455525,6.935865,1.7472516,7.3337045,-5.92423,6.98307,-3.1030636,7.2108865,-4.0851645,7.230409,-0.9579552,7.8376594,-4.540498,7.459653,-2.9200184,7.9724393,-1.924474,7.6170273,-3.491116,7.492422,-0.44881865,7.662328,-0.18312708,7.6870136,1.7018925,7.744101,-2.1320288,7.5874586,1.1381135,8.458109,0.94205004,9.034692,0.59801024,7.656948,-0.42198563,6.905425,-0.18253754,7.390863,-1.217644,6.982279,-0.81439006,6.6690984,0.46833253,0.27786574,0.434479,0.29782927,0.3770577,0.28396165,0.37675408,0.27469265,0.41974503,0.3191833,0.4258305,0.3000904,0.471374,0.3160655,0.37912807,0.2671775,0.40013817,0.28990328,0.42091316,0.2922506,0.46861982,0.28694007,0.5641835,0.33736923,0.031608057201633184,0.07979504458202089,-0.0934526584909021,0.09872014081237987,0.026305952671470626,0.1087392334667617,-0.02072613534552033,0.09653919151893173,-0.019397725705579474,0.04466074779949013,-0.012056132771243799,0.037233692875538474,0.5140008,0.25257933,22.060784864410575,14.293906576090912
337762278017470464,0.20077267,0.10131869,2805.729898936648,934.6722561386238,3236.7522590265335,701.760627727495,5736.466468464245,2277.879007579548,0.06525840181292909,0.03185766877119722,-101.14221,107.18113,140.83768,38.3885,-36.50789,20.743109,20.25559,17.206493,-21.808868,14.417891,20.555794,14.1312895,-19.58352,12.520854,10.382705,11.701191,-11.535541,10.013036,5.755898,9.637096,-5.4066763,8.3993,2.7073114,8.438524,-4.650722,7.4817767,-0.11063545,7.2962546,0.29240867,7.541066,-1.71245,8.391235,1.8205608,8.901224,-1.4194659,9.195483,2.1279855,7.747885,-3.5972202,7.413073,2.7772706,7.0946865,-5.1566978,7.6728554,1.7586205,6.996834,-3.936081,8.7941885,2.460945,8.185401,-3.6276045,8.929595,1.4126604,7.5154653,-2.0954373,6.9499393,0.5544901,6.577234,0.67577,6.771385,-1.1403265,6.1201587,-0.76674396,6.2959495,-3.3324995,6.6285596,1.2361714,6.9964504,-2.525932,6.5944557,0.46359736,5.9785643,-4.238482,6.4084854,0.06863548,7.129153,-1.6196599,6.511514,0.8839997,5.489939,0.47040257,0.30371535,0.4303146,0.2812884,0.4444238,0.30130997,0.4471526,0.2844736,0.47420835,0.30933565,0.3678841,0.26781544,0.35691,0.25878516,0.47668925,0.31940508,0.41693664,0.2596547,0.5081502,0.32344303,0.43599406,0.2667953,0.4459847,0.2857876,0.09485116323905154,0.10220786524849419,0.021843308978869082,0.10252749038090145,0.012217480721945836,0.1238763150730397,0.011089648150366085,0.12427240941149312,0.01597598838542868,0.04124757022854271,-0.0020011603688667844,0.0520711224178702,0.51771355,0.2663043,21.090664948364875,14.221985697899097
337762287207190528,0.23442835,0.08212647,3494.819841094359,1174.6284529101356,3705.7197343044445,797.4382946524308,7674.036160454633,2520.3335687099325,0.07893404780465081,0.044046893317046976,-80.12904,67.05905,126.44067,31.372112,-36.405807,19.829027,38.41332,19.105808,-27.710657,19.890177,28.045956,17.804077,-19.522743,14.626069,13.922522,14.2097435,-10.163044,12.399821,10.274157,14.002532,-8.212687,11.960148,9.2964525,11.824685,-7.52353,10.185026,0.3553292,9.804197,-0.25032994,8.900789,-3.6291566,8.54538,2.296664,8.500779,-4.0549283,8.004311,2.941888,8.417601,-5.8281965,8.741204,8.074433,8.719939,-4.349351,8.555434,6.6474113,9.003967,-1.4220046,9.227805,2.417515,9.25172,-3.23941,9.100573,2.3542712,8.127045,-0.8351474,8.534165,-0.8131679,8.582274,-1.6055547,8.34307,-3.0032558,8.392852,3.7102911,7.9882526,-1.5079682,6.935682,1.84409,7.3392053,-3.2643647,8.37063,0.6936246,10.07366,0.5015562,9.730444,4.5918245,7.3229465,1.0294719,8.270169,-0.20630243,8.34022,0.39627305,0.29896662,0.40180072,0.31632298,0.3122756,0.24374655,0.36893496,0.31484738,0.33730304,0.24596219,0.48450163,0.33638546,0.3511836,0.2776417,0.3442492,0.25295156,0.5219413,0.35242817,0.3819866,0.25114962,0.41518587,0.33773825,0.30454728,0.23286466,-0.12476585092967672,0.10022796624833168,-0.014901483368921185,0.12833801152446275,-0.08775750195144487,0.10053304379315112,-0.012464853506317531,0.15027343278268243,-0.005249560439796104,0.04611343697672159,0.0006361849453154227,0.04988730890316777,0.45240772,0.26504368,22.511250267005515,15.178565147370707
337762483307679744,0.2647275,0.120370306,1205.2749568731035,1098.9438560423264,1865.1084891320525,1141.9851098143447,2433.844944878901,2614.893785251738,0.01862981564883138,0.02720631957039253,-223.13324,88.74572,164.42168,40.954536,18.03231,38.483707,35.482307,25.257883,12.75983,22.846521,19.96453,15.570248,6.3543916,13.954946,12.582621,10.835259,6.4997573,10.480693,7.4054546,9.695347,5.206537,8.7589,3.473533,7.788725,2.9023201,7.3473916,2.2502456,7.3938746,3.8592262,6.6396112,0.35970324,7.0670714,1.2736245,6.8359714,0.7271012,6.78302,3.2232087,6.3998075,2.1581743,6.598586,3.0534837,5.8458967,2.003803,6.3519807,2.8414955,6.177749,1.1438336,6.020182,0.33638394,5.4195023,0.022750925,5.387552,-0.49142691,6.7603154,-1.899097,7.0569897,-1.4592266,6.8659244,-0.22288938,5.402674,0.98463863,5.4860616,4.260463,7.921861,5.2848554,9.440235,5.445662,8.734177,1.1723522,5.977755,-0.40406564,5.7695336,-2.1220756,7.406953,-3.573913,6.829416,-4.6112556,5.8495,-1.6434213,4.987175,0.73824346,0.23388201,0.6489759,0.24646568,0.6341298,0.26717463,0.5846628,0.26591995,0.52150255,0.2762483,0.5343347,0.24521525,0.64013326,0.26204076,0.54499197,0.21407618,0.5259348,0.22224286,0.5875307,0.20303212,0.66945606,0.1916318,0.8173791,0.23860662,0.05978207392755035,0.07022311140014183,-0.06816044955587854,0.0942966264316927,0.07619386256237441,0.16484491272784804,-0.017844326221253433,0.045025756203037344,-0.026572905663798115,0.05849575662979702,0.0072886932309083,0.029477318919572847,0.48821047,0.26381543,21.182012836222516,12.689628512485408
337762501175414784,0.13906926,0.0719073,3319.17433359088,1453.5472099033993,3515.6772924656916,843.0770437178411,7285.583619369425,2913.7296209013994,0.0706892167644398,0.06266545110087708,-165.5959,100.97256,125.33386,32.794453,-21.445827,24.625013,56.38653,22.630184,-19.28344,18.238081,32.564365,16.872952,-11.149979,13.221872,20.98748,11.498953,-2.4976428,9.990805,8.127512,9.842126,4.7688107,8.150376,2.5706177,7.935603,3.8967834,9.019572,-2.5382507,8.024547,6.8486824,9.695405,-4.5535097,9.301252,6.7493067,9.916643,-4.2570124,8.961601,5.4765654,8.950846,-3.4037004,8.624979,2.7148087,8.186252,-1.2366155,8.566947,1.2183497,8.237174,1.3752148,8.047356,-0.56856835,8.195758,2.2242627,7.6928434,-3.0926201,7.7174215,3.3014977,7.1996026,-4.2888703,6.601316,2.4236991,6.4039545,-2.4423018,6.3067446,0.97866344,6.7817907,-1.9089959,6.705644,-0.17250703,7.2141495,0.076867014,7.3371067,0.7864035,6.532135,0.6725528,6.899371,-4.173328,8.413444,0.116287835,7.0490637,-3.283931,5.708487,0.45446724,0.2989656,0.4626529,0.30108175,0.47123596,0.31520134,0.42418355,0.26382577,0.46466294,0.32713813,0.4268848,0.26825023,0.5016483,0.32147044,0.44405288,0.2803404,0.4428819,0.27930337,0.523203,0.33167484,0.48067498,0.26748446,0.55084336,0.33049396,0.11435770866000061,0.13393761494123305,-0.040749399917800015,0.09606698760881323,-0.034101299612214996,0.17143920251280473,-0.023450713011587722,0.0959687394267125,-0.0030433393254253004,0.05279428022681908,0.02060649434371739,0.055513718456166976,0.5015771,0.27499908,21.476467694232984,15.278425705061084
337762528039931904,0.21541093,0.13339715,3607.386391520075,1752.9288757082575,3560.2369611801846,1058.0540213921665,7690.0999291715125,3348.6221553327055,0.08798292967551886,0.08582848014591116,-161.42224,126.69848,111.3244,46.006023,-23.78912,26.025986,42.617805,29.222532,-18.696692,23.363934,29.615885,24.63914,-10.99624,16.673588,17.367708,17.143278,-1.6047312,15.424688,15.246505,12.7530775,0.019866621,10.641572,3.0018737,9.238487,0.52523035,8.507346,1.1149611,6.9929867,3.7027109,8.067575,-2.1627688,7.1137133,5.6371613,8.468623,-2.9782777,7.039795,3.2025504,7.348518,-2.1190553,5.9703746,3.671022,6.791014,-2.8820724,6.6881247,1.1405152,6.115538,-2.4118412,5.5184603,0.60569453,5.773423,-3.8175304,5.7604866,-2.6110213,6.1041527,-1.4573398,5.6064315,-1.2148162,4.98301,1.7908441,5.322668,1.3847388,6.59573,6.1700544,8.116256,2.8634236,7.9484496,3.4476225,5.779561,0.3669565,5.5373716,0.17913976,6.257284,-3.2237766,6.2735977,-0.40122792,5.236037,-1.0529826,5.134358,2.254159,5.3028326,0.7445151,0.27332723,0.62672126,0.25948837,0.59326804,0.25594082,0.5659301,0.2599107,0.557689,0.24962538,0.54691195,0.23965017,0.5269816,0.20620914,0.6043292,0.238286,0.5283395,0.23597223,0.5542412,0.25255582,0.6312878,0.25474975,0.66781646,0.24495305,-0.01597798464788285,0.040596413832955085,0.06173053307871504,0.05044810705903771,0.03760524171698672,0.04660849897356092,0.032711460176888606,0.06552821792307933,-0.000594543573697721,0.02175927830644704,0.013859234644689564,0.022032179168556088,0.5549595,0.24444821,20.56108426236532,15.25030994660744
